ID_CPA,CD_CPA,DS_CPA,LIVELLO,TI_BENE_SERVIZIO,FL_UTILIZZABILE,UTCR,UTUV,PG_VER_REC
80318,"016410","Servizi di lavorazione di sementi a fini di moltiplicazione",6,"S","N","SYSTEM","SYSTEM","1"
80319,"017010","Caccia e cattura di animali e servizi associati",6,"S","N","SYSTEM","SYSTEM","1"
80320,"021011","Piante forestali vive",6,"B","N","SYSTEM","SYSTEM","1"
80321,"021012","Semi di piante forestali",6,"B","N","SYSTEM","SYSTEM","1"
80322,"021020","Servizi vivaistici per piante forestali",6,"S","N","SYSTEM","SYSTEM","1"
80323,"021030","Alberi forestali",6,"B","N","SYSTEM","SYSTEM","1"
80324,"022011","Tronchi di conifere",6,"B","N","SYSTEM","SYSTEM","1"
80325,"022012","Tronchi di legname diverso da quello di conifere, escl. legno tropicale",6,"B","N","SYSTEM","SYSTEM","1"
80326,"022013","Tronchi di legni tropicali",6,"B","N","SYSTEM","SYSTEM","1"
80327,"022014","Legna da ardere",6,"B","N","SYSTEM","SYSTEM","1"
80328,"023011","Balata, guttaperca, guayule, chicle e gomme naturali analoghe",6,"B","N","SYSTEM","SYSTEM","1"
80329,"023012","Gomma lacca, balsami e altre gomme naturali e resine",6,"B","N","SYSTEM","SYSTEM","1"
80330,"023020","Sughero naturale, greggio o semplicemente preparato",6,"B","N","SYSTEM","SYSTEM","1"
80331,"023030","Parti di piante, erbe, muschi e licheni utilizzati per ornamento",6,"B","N","SYSTEM","SYSTEM","1"
80332,"023040","Prodotti commestibili di bosco",6,"B","N","SYSTEM","SYSTEM","1"
80333,"024010","Servizi di supporto per la silvicoltura",6,"S","N","SYSTEM","SYSTEM","1"
80334,"030011","Pesci ornamentali vivi",6,"B","N","SYSTEM","SYSTEM","1"
80678,"139216","Manufatti per l'?farredamento n.c.a.; assortimenti costituiti da pezzi di tessuto e di filati, per la confezione di tappeti, di arazzi e simili",6,"B","N","SYSTEM","SYSTEM","1"
80679,"139221","Sacchi e sacchetti da imballaggio",6,"B","N","SYSTEM","SYSTEM","1"
80680,"139222","Copertoni e tende per l'?festerno; vele per imbarcazioni, per tavole a vela o carri a vela; tende e oggetti per campeggio (incl. materassi pneumatici)",6,"B","N","SYSTEM","SYSTEM","1"
80681,"139223","Paracadute (compresi quelli dirigibili) e rotochute; loro parti",6,"B","N","SYSTEM","SYSTEM","1"
80682,"139224","Copripiedi, piumini, cuscini, cuscini-poufs, guanciali, sacchi a pelo e simili, con molle oppure imbottiti o guarniti internamente di qualsiasi materia, compresi quelli di gomma alveolare o di materie plastiche alveolari",6,"B","N","SYSTEM","SYSTEM","1"
80683,"139229","Altri manufatti tessili confezionati (inclusi tele e strofinacci, anche scamosciati e articoli simili per le pulizie, cinture e giubbotti di salvataggio)",6,"B","N","SYSTEM","SYSTEM","1"
80684,"139299","Attivita in subfornitura nell'?ambito della produzione di manufatti tessili confezionati, esclusi gli articoli di vestiario",6,"S","N","SYSTEM","SYSTEM","1"
80685,"139311","Tappeti ed altri rivestimenti del suolo di materie tessili, a punti annodati o arrotolati",6,"B","N","SYSTEM","SYSTEM","1"
80686,"139312","Tappeti ed altri rivestimenti del suolo di materie tessili, tessuti, non '???tufted'??¢ ne '???floccati'??¢",6,"B","N","SYSTEM","SYSTEM","1"
80687,"139313","Tappeti ed altri rivestimenti del suolo di materie tessili, '???tufted'??¢",6,"B","N","SYSTEM","SYSTEM","1"
80688,"139319","Altri tappeti e rivestimenti del suolo di materie tessili (compresi quelli di feltro)",6,"B","N","SYSTEM","SYSTEM","1"
80689,"139399","Attivita in subfornitura nell'?ambito della produzione dei tappeti e di altri rivestimenti del suolo di materie tessili",6,"S","N","SYSTEM","SYSTEM","1"
80690,"139411","Spago, corde e funi di iuta o di altre fibre tessili liberiane",6,"B","N","SYSTEM","SYSTEM","1"
80691,"139412","Reti a maglie annodate ottenute con spago, corde o funi; reti confezionate di materie tessili; manufatti di filati, di lamelle o simili, n.c.a.",6,"B","N","SYSTEM","SYSTEM","1"
80692,"139420","Stracci, spago, corde e funi, di materie tessili, in forma di avanzi o di oggetti fuori uso",6,"B","N","SYSTEM","SYSTEM","1"
80693,"139499","Attivita in subfornitura nell'?ambito della produzione di corde, funi, spago e reti",6,"S","N","SYSTEM","SYSTEM","1"
80694,"139510","Tessuti non tessuti e articoli in tali materie, esclusi gli articoli di vestiario",6,"B","N","SYSTEM","SYSTEM","1"
80695,"139599","Attivita in subfornitura nell'?ambito della produzione di tessuti non tessuti e articoli in tali materie, esclusi gli articoli di vestiario",6,"S","N","SYSTEM","SYSTEM","1"
80696,"139611","Filati metallici e filati metallizzati, anche spiralati (vergolinati)",6,"B","N","SYSTEM","SYSTEM","1"
80697,"139612","Tessuti di filo di metallo e tessuti di filati metallici o di filati tessili metallizzati n.c.a.",6,"B","N","SYSTEM","SYSTEM","1"
80698,"139613","Fili e corde di gomma, ricoperti di materie tessili; filati tessili e lamelle, impregnati o ricoperti di gomma o di materia plastica",6,"B","N","SYSTEM","SYSTEM","1"
80699,"139614","Tessuti impregnati, spalmati o ricoperti, n.c.a.",6,"B","N","SYSTEM","SYSTEM","1"
80700,"139615","Nappe a trama per pneumatici ottenute da filati ad alta tenacita di nylon o di altri poliammidi, di poliesteri o di rayon di viscosa",6,"B","N","SYSTEM","SYSTEM","1"
80701,"139616","Prodotti e manufatti tessili per usi tecnici (inclusi lucignoli, reticelle, tubi per pompe, cinghie di trasmissione e nastri trasportatori, garze, veli e tele per filtri)",6,"B","N","SYSTEM","SYSTEM","1"
80702,"139617","Nastri, galloni e simili; nastri senza trama di fibre o di fili disposti parallelamente ed incollati (bolduc); manufatti di passamaneria",6,"B","N","SYSTEM","SYSTEM","1"
80703,"139699","Attivita in subfornitura nell'?ambito della produzione dei tessuti per uso tecnico e industriale",6,"S","N","SYSTEM","SYSTEM","1"
80704,"139911","Tulli, tulli-bobinots e tessuti a maglie annodate; pizzi in pezza, in strisce o in motivi",6,"B","N","SYSTEM","SYSTEM","1"
80705,"139912","Ricami in pezza, in strisce o in motivi",6,"B","N","SYSTEM","SYSTEM","1"
80706,"139913","Feltri, spalmati, ricoperti o stratificati",6,"B","N","SYSTEM","SYSTEM","1"
80707,"139914","Fibre tessili di lunghezza . 5 mm (borre di cimatura), nodi e groppetti (bottoni) di materie tessili",6,"B","N","SYSTEM","SYSTEM","1"
80708,"139915","Filati spiralati (vergolinati) e lamelle; filati di ciniglia; filati detti '???a catenella'??¢",6,"B","N","SYSTEM","SYSTEM","1"
80709,"139916","Prodotti tessili trapuntati, in pezza",6,"B","N","SYSTEM","SYSTEM","1"
80710,"139919","Altri prodotti dell'?industria tessile n.c.a.",6,"B","N","SYSTEM","SYSTEM","1"
80711,"139999","Attivita in subfornitura nell'?ambito della fabbricazione di altri prodotti dell'?industria tessile n.c.a.",6,"S","N","SYSTEM","SYSTEM","1"
80712,"141110","Indumenti di cuoio naturale, artificiale o ricostituito",6,"B","N","SYSTEM","SYSTEM","1"
80713,"141199","Attivita in subfornitura nell'?ambito della produzione degli indumenti di cuoio",6,"S","N","SYSTEM","SYSTEM","1"
80714,"141211","Completi e giacche da lavoro per uomo",6,"B","N","SYSTEM","SYSTEM","1"
80715,"141212","Pantaloni, tute con bretelle (salopette), pantaloni alla zuava e calzoncini corti, da lavoro, per uomo",6,"B","N","SYSTEM","SYSTEM","1"
80716,"141221","Completi e giacche da lavoro per donna",6,"B","N","SYSTEM","SYSTEM","1"
80717,"141222","Pantaloni, tute con bretelle (salopette), pantaloni alla zuava e short, da lavoro, per donna",6,"B","N","SYSTEM","SYSTEM","1"
80718,"141230","Altri indumenti da lavoro",6,"B","N","SYSTEM","SYSTEM","1"
80719,"141299","Attivita in subfornitura nell'?ambito della produzione degli indumenti da lavoro",6,"S","N","SYSTEM","SYSTEM","1"
80720,"141311","Cappotti, giacconi, mantelli, giacche a vento (anorak), giubbotti e simili, a maglia, per uomo o bambino",6,"B","N","SYSTEM","SYSTEM","1"
80721,"141312","Vestiti o completi, insiemi, giacche, pantaloni, tute con bretelle (salopette), pantaloni alla zuava e calzoncini corti, a maglia, per uomo o bambino",6,"B","N","SYSTEM","SYSTEM","1"
80722,"141313","Cappotti, giacconi, mantelli, giacche a vento (anorak), giubbotti e simili, a maglia, per donna o bambina",6,"B","N","SYSTEM","SYSTEM","1"
80723,"141314","Abiti a giacca (tailleurs), insiemi, giacche, abiti interi, gonne, gonne-pantaloni, pantaloni, tute con bretelle (salopette), pantaloni alla zuava e calzoncini corti, a maglia, per donna o bambina",6,"B","N","SYSTEM","SYSTEM","1"
80724,"141321","Cappotti, giacconi, impermeabili, mantelli, giacche a vento (anorak), giubbotti e articoli simili in tessuto, non a maglia, per uomo o bambino",6,"B","N","SYSTEM","SYSTEM","1"
80725,"141322","Vestiti o completi, completi in tessuto, non a maglia, per uomo o bambino",6,"B","N","SYSTEM","SYSTEM","1"
80726,"141323","Giacche e giacchette in tessuto, non a maglia, per uomo o bambino",6,"B","N","SYSTEM","SYSTEM","1"
80727,"141324","Pantaloni, tute con bretelle (salopette), pantaloni alla zuava e calzoncini corti in tessuto, non a maglia, per uomo o bambino",6,"B","N","SYSTEM","SYSTEM","1"
80728,"141331","Cappotti, giacconi, mantelli, giacche a vento (anorak), giubbotti e articoli simili in tessuto, non a maglia, per donna o bambina",6,"B","N","SYSTEM","SYSTEM","1"
80729,"141332","Vestiti o completi, completi in tessuto, non a maglia, per donna o bambina",6,"B","N","SYSTEM","SYSTEM","1"
80730,"141333","Giacche e giacchette in tessuto, non a maglia, per donna o bambina",6,"B","N","SYSTEM","SYSTEM","1"
80731,"141334","Vestiti, gonne e gonne-pantaloni in tessuto, non a maglia, per donna o bambina",6,"B","N","SYSTEM","SYSTEM","1"
80732,"141335","Pantaloni, tute con bretelle (salopette), pantaloni alla zuava e calzoncini corti in tessuto, non a maglia, per donna o bambina",6,"B","N","SYSTEM","SYSTEM","1"
80733,"141340","Indumenti usati ed altri articoli usati",6,"B","N","SYSTEM","SYSTEM","1"
80734,"141399","Attivita in subfornitura nell'?ambito della produzione di indumenti esterni",6,"S","N","SYSTEM","SYSTEM","1"
80735,"141411","Camicie e camicette, a maglia, per uomo o bambino",6,"B","N","SYSTEM","SYSTEM","1"
80736,"141412","Slip, mutande, camicie da notte, pigiami, accappatoi da bagno, vesti da camera e manufatti simili, a maglia, per uomo o bambino",6,"B","N","SYSTEM","SYSTEM","1"
80737,"141413","Camicette, bluse e bluse-camicette, a maglia, per donna o bambina",6,"B","N","SYSTEM","SYSTEM","1"
80738,"141414","Sottovesti o sottabiti, sottogonne, slip e mutandine, camicie da notte, pigiami, vestaglie, accappatoi da bagno, vesti da camera e manufatti simili, a maglia, per donna o bambina",6,"B","N","SYSTEM","SYSTEM","1"
80739,"141421","Camicie e camicette in tessuto, non a maglia, per uomo o bambino",6,"B","N","SYSTEM","SYSTEM","1"
80740,"141422","Canottiere, mutande, slip, camicie da notte, pigiami, accappatoi da bagno, vesti da camera in tessuto, non a maglia, per uomo o bambino",6,"B","N","SYSTEM","SYSTEM","1"
80741,"141423","Camicette, bluse e bluse-camicette, in tessuto, non a maglia, per donna o bambina",6,"B","N","SYSTEM","SYSTEM","1"
80742,"141424","Camiciole e camicie da giorno, sottovesti o sottabiti, sottogonne, slip e mutandine, camicie da notte, pigiami, vestaglie, accappatoi da bagno, vesti da camera e manufatti simili, in tessuto, non a maglia, per donna o bambina",6,"B","N","SYSTEM","SYSTEM","1"
80743,"141425","Reggiseni, guaine, busti, bretelle, giarrettiere, reggicalze e manufatti simili e loro parti, anche a maglia",6,"B","N","SYSTEM","SYSTEM","1"
80744,"141430","T-shirts e canottiere (magliette), a maglia",6,"B","N","SYSTEM","SYSTEM","1"
80745,"141499","Attivita in subfornitura nell'?ambito della produzione di biancheria intima",6,"S","N","SYSTEM","SYSTEM","1"
80746,"141911","Indumenti ed accessori di abbigliamento, a maglia, per neonati",6,"B","N","SYSTEM","SYSTEM","1"
80747,"141912","Tute sportive, combinazioni da sci tipo tuta e completi da sci, costumi, mutandine e slip da bagno; altri indumenti, a maglia",6,"B","N","SYSTEM","SYSTEM","1"
80748,"141913","Guanti a maglia",6,"B","N","SYSTEM","SYSTEM","1"
80749,"141919","Altri accessori di abbigliamento confezionati e parti di indumenti o di accessori di abbigliamento, a maglia",6,"B","N","SYSTEM","SYSTEM","1"
80750,"141921","Indumenti ed accessori di abbigliamento per neonati, diversi da quelli a maglia",6,"B","N","SYSTEM","SYSTEM","1"
80751,"141922","Tute sportive, combinazioni da sci tipo tuta e completi da sci, costumi, mutandine e slip da bagno; altri indumenti in tessuto, diversi da quelli a maglia",6,"B","N","SYSTEM","SYSTEM","1"
80752,"141923","Fazzoletti, scialli, sciarpe, veli e velette, cravatte, guanti ed altri accessori di abbigliamento confezionati; parti di indumenti e accessori di abbigliamento, diversi da quelli a maglia, n.c.a.",6,"B","N","SYSTEM","SYSTEM","1"
80753,"141931","Accessori di abbigliamento di cuoio o di pelli, naturali o ricostituiti, esclusi guanti per sport",6,"B","N","SYSTEM","SYSTEM","1"
80754,"141932","Indumenti confezionati in feltro, in tessuto non tessuto o in tessuti impregnati o rivestiti",6,"B","N","SYSTEM","SYSTEM","1"
81058,"204219","Preparazioni da barba; deodoranti per la persona e prodotti contro il sudore; preparazioni per il bagno; altri prodotti per profumeria o per toletta, preparati e preparazioni cosmetiche n.c.a.",6,"B","N","SYSTEM","SYSTEM","1"
81059,"204299","Attivita in subfornitura nell'?ambito della produzione di profumi e di prodotti per toletta",6,"S","N","SYSTEM","SYSTEM","1"
81060,"205111","Polveri propellenti ed esplosivi preparati",6,"B","N","SYSTEM","SYSTEM","1"
81061,"205112","Micce di sicurezza; cordoni detonanti; inneschi e capsule fulminanti; accenditori; detonatori elettrici",6,"B","N","SYSTEM","SYSTEM","1"
81062,"205113","Articoli per fuochi d'?fartificio",6,"B","N","SYSTEM","SYSTEM","1"
81063,"205114","Razzi di segnalazione o grandinifughi e simili, petardi ed altri articoli pirotecnici (esclusi gli articoli per fuochi d'?fartificio)",6,"B","N","SYSTEM","SYSTEM","1"
81064,"205120","Fiammiferi",6,"B","N","SYSTEM","SYSTEM","1"
81065,"205199","Attivita in subfornitura nell'?ambito della produzione di esplosivi",6,"S","N","SYSTEM","SYSTEM","1"
81066,"205210","Colle",6,"B","N","SYSTEM","SYSTEM","1"
81067,"205299","Attivita in subfornitura nell'?ambito della produzione di colle",6,"S","N","SYSTEM","SYSTEM","1"
81068,"205310","Oli essenziali",6,"B","N","SYSTEM","SYSTEM","1"
81069,"205399","Attivita in subfornitura nell'?ambito della produzione di oli essenziali",6,"S","N","SYSTEM","SYSTEM","1"
81070,"205911","Lastre e pellicole fotografiche e pellicole a sviluppo e stampa istantanei, sensibilizzate, non impressionate; carta fotografica",6,"B","N","SYSTEM","SYSTEM","1"
81071,"205912","Emulsioni per sensibilizzare le superfici per usi fotografici; preparazioni chimiche per usi fotografici n.c.a.",6,"B","N","SYSTEM","SYSTEM","1"
81072,"205920","Grassi ed oli animali o vegetali modificati chimicamente; miscugli non alimentari di grassi o di oli animali o vegetali",6,"B","N","SYSTEM","SYSTEM","1"
81073,"205930","Inchiostri per scrivere o disegnare ed altri inchiostri",6,"B","N","SYSTEM","SYSTEM","1"
81074,"205941","Preparazioni lubrificanti",6,"B","N","SYSTEM","SYSTEM","1"
81075,"205942","Preparazioni antidetonanti; additivi per oli minerali e prodotti simili",6,"B","N","SYSTEM","SYSTEM","1"
81076,"205943","Liquidi per freni idraulici; preparazioni antigelo e liquidi preparati per lo sbrinamento",6,"B","N","SYSTEM","SYSTEM","1"
81077,"205951","Peptoni, altre sostanze proteiche e loro derivati n.c.a.; polvere di pelle",6,"B","N","SYSTEM","SYSTEM","1"
81078,"205952","Paste da modellare; cere ed altre composizioni per l'?fodontoiatria, a base di gesso; preparazioni e cariche per apparecchi estintori; mezzi di coltura preparati per lo sviluppo dei microrganismi; reattivi composti per la diagnostica o da laboratorio n.c.a.",6,"B","N","SYSTEM","SYSTEM","1"
81079,"205953","Elementi chimici in forma di dischi e composti drogati per essere utilizzati in elettronica",6,"B","N","SYSTEM","SYSTEM","1"
81080,"205954","Carboni attivati",6,"B","N","SYSTEM","SYSTEM","1"
81081,"205955","Agenti d'?fapprettatura o di finitura, acceleranti di tintura o di fissaggio di materie coloranti e prodotti simili",6,"B","N","SYSTEM","SYSTEM","1"
81082,"205956","Preparazioni per il decapaggio; preparazioni disossidanti; preparazioni dette '???acceleranti di vulcanizzazione'??¢; plastificanti composti e stabilizzanti composti per gomma o materie plastiche; preparazioni catalitiche n.c.a.; alchilbenzeni in miscele e alchilnaftaleni in miscele n.c.a.",6,"B","N","SYSTEM","SYSTEM","1"
81083,"205957","Leganti preparati per forme o per anime da fonderia; prodotti chimici",6,"B","N","SYSTEM","SYSTEM","1"
81084,"205959","Altri prodotti chimici vari n.c.a.",6,"B","N","SYSTEM","SYSTEM","1"
81085,"205960","Gelatine e loro derivati, incluse lattoalbumine",6,"B","N","SYSTEM","SYSTEM","1"
81086,"205999","Attivita in subfornitura nell'?ambito della produzione di altri prodotti chimici n.c.a.",6,"S","N","SYSTEM","SYSTEM","1"
81087,"206011","Fasci di filamenti sintetici e fibre sintetiche in fiocco, non cardate ne pettinate",6,"B","N","SYSTEM","SYSTEM","1"
81088,"206012","Filati ad alta tenacita di poliammidi e di poliesteri",6,"B","N","SYSTEM","SYSTEM","1"
81089,"206013","Altri filati sintetici semplici",6,"B","N","SYSTEM","SYSTEM","1"
81090,"206014","Monofilamenti sintetici; lamelle e forme simili, di materie tessili sintetiche",6,"B","N","SYSTEM","SYSTEM","1"
81091,"206021","Fasci di filamenti artificiali e fibre in fiocco artificiali, non cardate ne pettinate",6,"B","N","SYSTEM","SYSTEM","1"
81092,"206022","Filati ad alta tenacita di viscosa",6,"B","N","SYSTEM","SYSTEM","1"
81093,"206023","Altri filati artificiali semplici",6,"B","N","SYSTEM","SYSTEM","1"
81094,"206024","Monofilamenti artificiali; lamelle e forme simili, di materie tessili artificiali",6,"B","N","SYSTEM","SYSTEM","1"
81095,"206099","Attivita in subfornitura nell'?ambito della produzione di fibre sintetiche e artificiali",6,"S","N","SYSTEM","SYSTEM","1"
81096,"211010","Acido salicilico, acido O-acetilsalicilico, loro sali e esteri",6,"B","N","SYSTEM","SYSTEM","1"
81097,"211020","Lisina, acido glutammico e loro sali; sali e idrossidi di ammonio quaternari; fosfoamminolipidi; ammidi e loro derivati, loro sali",6,"B","N","SYSTEM","SYSTEM","1"
81098,"211031","Lattoni n.c.a., composti eterociclici con uno o piu eteroatomi di solo azoto, la cui struttura contiene un anello pirazolico non condensato, un anello pirimidinico, un anello piperazinico, un anello triazinico non condensato o anelli fenotiazinici senza altre condensazioni; idantoina e suoi derivati",6,"B","N","SYSTEM","SYSTEM","1"
80755,"141941","Campane o forme per cappelli in feltro; manicotti o cilindri in feltro; campane o forme per cappelli, ottenute per intreccio o fabbricate unendo fra loro strisce di qualsiasi materia",6,"B","N","SYSTEM","SYSTEM","1"
80756,"141942","Cappelli ed altri copricapo, in feltro, ottenuti per intreccio o fabbricati unendo fra loro strisce di qualsiasi materia, oppure a maglia o confezionati con pizzi o altri prodotti tessili, in pezzi; retine per capelli",6,"B","N","SYSTEM","SYSTEM","1"
80757,"141943","Altri copricapo, esclusi quelli in gomma o materia plastica, quelli di sicurezza e quelli in amianto; strisce per la guarnitura interna, fodere, copricappelli, carcasse, visiere e sottogola, per cappelli ed altri copricapo",6,"B","N","SYSTEM","SYSTEM","1"
80758,"141999","Attivita in subfornitura nell'?ambito della produzione di altri articoli di abbigliamento ed accessori",6,"S","N","SYSTEM","SYSTEM","1"
80759,"142010","Indumenti, accessori di abbigliamento ed altri oggetti di pelli da pellicceria, esclusi copricapo",6,"B","N","SYSTEM","SYSTEM","1"
80760,"142099","Attivita in subfornitura nell'?ambito della produzione di articoli in pelliccia",6,"S","N","SYSTEM","SYSTEM","1"
80761,"143110","Calzemaglie, calze, calzettoni, calzini e manufatti simili, a maglia",6,"B","N","SYSTEM","SYSTEM","1"
80762,"143199","Attivita in subfornitura nell'?ambito della produzione di articoli di calzetteria, a maglia",6,"S","N","SYSTEM","SYSTEM","1"
80763,"143910","Maglioni (golf), pullover, cardigan, gile e manufatti simili, a maglia",6,"B","N","SYSTEM","SYSTEM","1"
80764,"143999","Attivita in subfornitura nell'?ambito della produzione di altri articoli di maglieria",6,"S","N","SYSTEM","SYSTEM","1"
