"cd_catastale","ds_comune","cd_provincia","aliquota","im_inferiore","im_superiore"
"A129","ALBANO SANT'ALESSANDRO","BG","0.350000","28000.01","55000.00"
"A129","ALBANO SANT'ALESSANDRO","BG","0.450000","55000.01","75000.00"
"A129","ALBANO SANT'ALESSANDRO","BG","0.550000","75000.01","999999999.99"
"A134","ALBAREDO ARNABOLDI","PV","0.450000","0.00","15000.00"
"A134","ALBAREDO ARNABOLDI","PV","0.500000","15000.01","28000.00"
"A134","ALBAREDO ARNABOLDI","PV","0.650000","28000.01","55000.00"
"A134","ALBAREDO ARNABOLDI","PV","0.750000","55000.01","75000.00"
"A134","ALBAREDO ARNABOLDI","PV","0.800000","75000.01","999999999.99"
"A139","ALBARETTO DELLA TORRE","CN","0.500000","0.00","15000.00"
"A139","ALBARETTO DELLA TORRE","CN","0.650000","15000.01","28000.00"
"A139","ALBARETTO DELLA TORRE","CN","0.680000","28000.01","55000.00"
"A139","ALBARETTO DELLA TORRE","CN","0.690000","55000.01","75000.00"
"A139","ALBARETTO DELLA TORRE","CN","0.700000","75000.01","999999999.99"
"A145","ALBENGA","SV","0.650000","0.00","15000.00"
"A145","ALBENGA","SV","0.680000","15000.01","28000.00"
"A145","ALBENGA","SV","0.730000","28000.01","55000.00"
"A145","ALBENGA","SV","0.790000","55000.01","75000.00"
"A145","ALBENGA","SV","0.800000","75000.01","999999999.99"
"A149","ALBEROBELLO","BA","0.600000","0.00","15000.00"
"A149","ALBEROBELLO","BA","0.700000","15000.01","28000.00"
"A149","ALBEROBELLO","BA","0.780000","28000.01","55000.00"
"A149","ALBEROBELLO","BA","0.790000","55000.01","75000.00"
"A149","ALBEROBELLO","BA","0.800000","75000.01","999999999.99"
"A157","ALBIANO D'IVREA","TO","0.500000","0.00","15000.00"
"A157","ALBIANO D'IVREA","TO","0.550000","15000.01","28000.00"
"A157","ALBIANO D'IVREA","TO","0.560000","28000.01","55000.00"
"A157","ALBIANO D'IVREA","TO","0.600000","55000.01","75000.00"
"A157","ALBIANO D'IVREA","TO","0.620000","75000.01","999999999.99"
"A162","ALBINEA","RE","0.550000","0.00","15000.00"
"A162","ALBINEA","RE","0.570000","15000.01","28000.00"
"A162","ALBINEA","RE","0.700000","28000.01","55000.00"
"A162","ALBINEA","RE","0.750000","55000.01","75000.00"
"A162","ALBINEA","RE","0.800000","75000.01","999999999.99"
"A163","ALBINO","BG","0.440000","0.00","15000.00"
"A163","ALBINO","BG","0.620000","15000.01","28000.00"
"A163","ALBINO","BG","0.650000","28000.01","55000.00"
"A163","ALBINO","BG","0.680000","55000.01","75000.00"
"A163","ALBINO","BG","0.730000","75000.01","999999999.99"
"A181","ALESSANDRIA DELLA ROCCA","AG","0.200000","0.00","15000.00"
"A181","ALESSANDRIA DELLA ROCCA","AG","0.300000","15000.01","28000.00"
"A181","ALESSANDRIA DELLA ROCCA","AG","0.400000","28000.01","55000.00"
"A181","ALESSANDRIA DELLA ROCCA","AG","0.500000","55000.01","75000.00"
"A181","ALESSANDRIA DELLA ROCCA","AG","0.600000","75000.01","999999999.99"
"A215","VILLA D'ALME'","BG","0.740000","0.00","15000.00"
"A215","VILLA D'ALME'","BG","0.750000","15000.01","28000.00"
"A215","VILLA D'ALME'","BG","0.780000","28000.01","55000.00"
"A215","VILLA D'ALME'","BG","0.790000","55000.01","75000.00"
"A215","VILLA D'ALME'","BG","0.800000","75000.01","999999999.99"
"A222","ALPIGNANO","TO","0.450000","0.00","15000.00"
"A222","ALPIGNANO","TO","0.460000","15000.01","28000.00"
"A222","ALPIGNANO","TO","0.470000","28000.01","55000.00"
"A222","ALPIGNANO","TO","0.790000","55000.01","75000.00"
"A222","ALPIGNANO","TO","0.800000","75000.01","999999999.99"
"A241","ALTOPASCIO","LU","0.600000","0.00","15000.00"
"A241","ALTOPASCIO","LU","0.650000","15000.01","28000.00"
"A241","ALTOPASCIO","LU","0.700000","28000.01","55000.00"
"A241","ALTOPASCIO","LU","0.750000","55000.01","75000.00"
"A241","ALTOPASCIO","LU","0.800000","75000.01","999999999.99"
"A261","AMEGLIA","SP","0.600000","0.00","15000.00"
"A261","AMEGLIA","SP","0.650000","15000.01","28000.00"
"A261","AMEGLIA","SP","0.700000","28000.01","55000.00"
"A261","AMEGLIA","SP","0.750000","55000.01","75000.00"
"A261","AMEGLIA","SP","0.800000","75000.01","999999999.99"
"A264","AMENO","NO","0.100000","0.00","15000.00"
"A264","AMENO","NO","0.200000","15000.01","28000.00"
"A264","AMENO","NO","0.400000","28000.01","55000.00"
"A264","AMENO","NO","0.600000","55000.01","75000.00"
"A264","AMENO","NO","0.800000","75000.01","999999999.99"
"A268","ANACAPRI","NA","0.400000","0.00","15000.00"
"A268","ANACAPRI","NA","0.410000","15000.01","28000.00"
"A268","ANACAPRI","NA","0.600000","28000.01","55000.00"
"A268","ANACAPRI","NA","0.790000","55000.01","75000.00"
"A268","ANACAPRI","NA","0.800000","75000.01","999999999.99"
"A291","ANGHIARI","AR","0.400000","0.00","15000.00"
"A291","ANGHIARI","AR","0.500000","15000.01","28000.00"
"A291","ANGHIARI","AR","0.600000","28000.01","55000.00"
"A291","ANGHIARI","AR","0.700000","55000.01","75000.00"
"A291","ANGHIARI","AR","0.800000","75000.01","999999999.99"
"A301","ANNONE DI BRIANZA","LC","0.350000","0.00","15000.00"
"A301","ANNONE DI BRIANZA","LC","0.400000","15000.01","28000.00"
"A301","ANNONE DI BRIANZA","LC","0.450000","28000.01","55000.00"
"A301","ANNONE DI BRIANZA","LC","0.500000","55000.01","75000.00"
"A301","ANNONE DI BRIANZA","LC","0.550000","75000.01","999999999.99"
"A302","ANNONE VENETO","VE","0.500000","0.00","15000.00"
"A302","ANNONE VENETO","VE","0.600000","15000.01","28000.00"
"A302","ANNONE VENETO","VE","0.700000","28000.01","55000.00"
"A302","ANNONE VENETO","VE","0.750000","55000.01","75000.00"
"A302","ANNONE VENETO","VE","0.800000","75000.01","999999999.99"
"A304","ANTEGNATE","BG","0.400000","0.00","15000.00"
"A304","ANTEGNATE","BG","0.450000","15000.01","28000.00"
"A304","ANTEGNATE","BG","0.500000","28000.01","55000.00"
"A304","ANTEGNATE","BG","0.700000","55000.01","75000.00"
"A304","ANTEGNATE","BG","0.800000","75000.01","999999999.99"
"A310","FIUGGI","FR","0.450000","0.00","15000.00"
"A310","FIUGGI","FR","0.600000","15000.01","28000.00"
"A310","FIUGGI","FR","0.710000","28000.01","55000.00"
"A310","FIUGGI","FR","0.760000","55000.01","75000.00"
"A310","FIUGGI","FR","0.800000","75000.01","999999999.99"
"A333","APPIANO GENTILE","CO","0.200000","0.00","15000.00"
"A333","APPIANO GENTILE","CO","0.350000","15000.01","28000.00"
"A333","APPIANO GENTILE","CO","0.500000","28000.01","55000.00"
"A333","APPIANO GENTILE","CO","0.650000","55000.01","75000.00"
"A333","APPIANO GENTILE","CO","0.800000","75000.01","999999999.99"
"A341","APRILIA","LT","0.600000","0.00","15000.00"
"A341","APRILIA","LT","0.700000","15000.01","28000.00"
"A341","APRILIA","LT","0.750000","28000.01","55000.00"
"A341","APRILIA","LT","0.790000","55000.01","75000.00"
"A341","APRILIA","LT","0.800000","75000.01","999999999.99"
"A346","AQUILEIA","UD","0.100000","0.00","15000.00"
"A346","AQUILEIA","UD","0.120000","15000.01","28000.00"
"A346","AQUILEIA","UD","0.450000","28000.01","55000.00"
"A346","AQUILEIA","UD","0.750000","55000.01","75000.00"
"A346","AQUILEIA","UD","0.800000","75000.01","999999999.99"
"A360","ARCADE","TV","0.600000","0.00","15000.00"
"A360","ARCADE","TV","0.650000","15000.01","28000.00"
"A360","ARCADE","TV","0.700000","28000.01","55000.00"
"A360","ARCADE","TV","0.750000","55000.01","75000.00"
"A360","ARCADE","TV","0.800000","75000.01","999999999.99"
"A365","ARCENE","BG","0.650000","0.00","15000.00"
"A365","ARCENE","BG","0.680000","15000.01","28000.00"
"A365","ARCENE","BG","0.720000","28000.01","55000.00"
"A365","ARCENE","BG","0.760000","55000.01","75000.00"
"A365","ARCENE","BG","0.800000","75000.01","999999999.99"
"A374","ARCOLE","VR","0.450000","0.00","15000.00"
"A374","ARCOLE","VR","0.500000","15000.01","28000.00"
"A374","ARCOLE","VR","0.600000","28000.01","55000.00"
"A374","ARCOLE","VR","0.700000","55000.01","75000.00"
"A374","ARCOLE","VR","0.800000","75000.01","999999999.99"
"A377","ARCUGNANO","VI","0.700000","0.00","15000.00"
"A377","ARCUGNANO","VI","0.770000","15000.01","28000.00"
"A377","ARCUGNANO","VI","0.780000","28000.01","55000.00"
"A377","ARCUGNANO","VI","0.790000","55000.01","75000.00"
"A377","ARCUGNANO","VI","0.800000","75000.01","999999999.99"
"A386","ARENA","VV","0.400000","0.00","15000.00"
"A386","ARENA","VV","0.500000","15000.01","28000.00"
"A386","ARENA","VV","0.600000","28000.01","55000.00"
"A386","ARENA","VV","0.700000","55000.01","75000.00"
"A386","ARENA","VV","0.800000","75000.01","999999999.99"
"A389","ARESE","MI","0.480000","0.00","15000.00"
"A389","ARESE","MI","0.500000","15000.01","28000.00"
"A389","ARESE","MI","0.780000","28000.01","55000.00"
"B817","CARPENEDOLO","BS","0.700000","0.00","15000.00"
"B817","CARPENEDOLO","BS","0.710000","15000.01","28000.00"
"B817","CARPENEDOLO","BS","0.750000","28000.01","55000.00"
"B817","CARPENEDOLO","BS","0.790000","55000.01","75000.00"
"B817","CARPENEDOLO","BS","0.800000","75000.01","999999999.99"
"B824","CURA CARPIGNANO","PV","0.600000","0.00","15000.00"
"B824","CURA CARPIGNANO","PV","0.770000","15000.01","28000.00"
"B824","CURA CARPIGNANO","PV","0.780000","28000.01","55000.00"
"B824","CURA CARPIGNANO","PV","0.790000","55000.01","75000.00"
"B824","CURA CARPIGNANO","PV","0.800000","75000.01","999999999.99"
"B825","CARPINETI","RE","0.450000","0.00","15000.00"
"B825","CARPINETI","RE","0.650000","15000.01","28000.00"
"B825","CARPINETI","RE","0.750000","28000.01","55000.00"
"B825","CARPINETI","RE","0.790000","55000.01","75000.00"
"B825","CARPINETI","RE","0.800000","75000.01","999999999.99"
"B842","CARSOLI","AQ","0.540000","0.00","15000.00"
"B842","CARSOLI","AQ","0.590000","15000.01","28000.00"
"B842","CARSOLI","AQ","0.600000","28000.01","55000.00"
"B842","CARSOLI","AQ","0.700000","55000.01","75000.00"
"B842","CARSOLI","AQ","0.800000","75000.01","999999999.99"
"B851","CARUGO","CO","0.700000","0.00","15000.00"
"B851","CARUGO","CO","0.740000","15000.01","28000.00"
"B851","CARUGO","CO","0.760000","28000.01","55000.00"
"B851","CARUGO","CO","0.780000","55000.01","75000.00"
"B851","CARUGO","CO","0.800000","75000.01","999999999.99"
"B879","CASALE SUL SILE","TV","0.500000","0.00","15000.00"
"B879","CASALE SUL SILE","TV","0.600000","15000.01","28000.00"
"B879","CASALE SUL SILE","TV","0.700000","28000.01","55000.00"
"B879","CASALE SUL SILE","TV","0.790000","55000.01","75000.00"
"B879","CASALE SUL SILE","TV","0.800000","75000.01","999999999.99"
"B881","CASALE CREMASCO-VIDOLASCO","CR","0.600000","0.00","15000.00"
"B881","CASALE CREMASCO-VIDOLASCO","CR","0.650000","15000.01","28000.00"
"B881","CASALE CREMASCO-VIDOLASCO","CR","0.670000","28000.01","55000.00"
"B881","CASALE CREMASCO-VIDOLASCO","CR","0.700000","55000.01","75000.00"
"B881","CASALE CREMASCO-VIDOLASCO","CR","0.750000","75000.01","999999999.99"
"B887","CASALETTO LODIGIANO","LO","0.600000","0.00","15000.00"
"B887","CASALETTO LODIGIANO","LO","0.700000","15000.01","28000.00"
"B887","CASALETTO LODIGIANO","LO","0.770000","28000.01","55000.00"
"B887","CASALETTO LODIGIANO","LO","0.790000","55000.01","75000.00"
"B887","CASALETTO LODIGIANO","LO","0.800000","75000.01","999999999.99"
"B893","CASALGRANDE","RE","0.700000","0.00","15000.00"
"B893","CASALGRANDE","RE","0.720000","15000.01","28000.00"
"B893","CASALGRANDE","RE","0.780000","28000.01","55000.00"
"B893","CASALGRANDE","RE","0.790000","55000.01","75000.00"
"B893","CASALGRANDE","RE","0.800000","75000.01","999999999.99"
"B898","CASALMAGGIORE","CR","0.400000","0.00","15000.00"
"B898","CASALMAGGIORE","CR","0.500000","15000.01","28000.00"
"B898","CASALMAGGIORE","CR","0.600000","28000.01","55000.00"
"B898","CASALMAGGIORE","CR","0.700000","55000.01","75000.00"
"B898","CASALMAGGIORE","CR","0.800000","75000.01","999999999.99"
"B900","CASALMORANO","CR","0.300000","0.00","15000.00"
"B900","CASALMORANO","CR","0.600000","15000.01","28000.00"
"B900","CASALMORANO","CR","0.700000","28000.01","55000.00"
"B900","CASALMORANO","CR","0.750000","55000.01","75000.00"
"B900","CASALMORANO","CR","0.800000","75000.01","999999999.99"
"B907","CASALOLDO","MN","0.400000","0.00","15000.00"
"B907","CASALOLDO","MN","0.500000","15000.01","28000.00"
"B907","CASALOLDO","MN","0.700000","28000.01","55000.00"
"B907","CASALOLDO","MN","0.790000","55000.01","75000.00"
"B907","CASALOLDO","MN","0.800000","75000.01","999999999.99"
"B920","CASALVOLONE","NO","0.340000","0.00","15000.00"
"B920","CASALVOLONE","NO","0.350000","15000.01","28000.00"
"B920","CASALVOLONE","NO","0.400000","28000.01","55000.00"
"B920","CASALVOLONE","NO","0.700000","55000.01","75000.00"
"B920","CASALVOLONE","NO","0.800000","75000.01","999999999.99"
"B922","CASAMARCIANO","NA","0.250000","0.00","15000.00"
"B922","CASAMARCIANO","NA","0.400000","15000.01","28000.00"
"B922","CASAMARCIANO","NA","0.600000","28000.01","55000.00"
"B922","CASAMARCIANO","NA","0.700000","55000.01","75000.00"
"B922","CASAMARCIANO","NA","0.800000","75000.01","999999999.99"
"B940","CASARSA DELLA DELIZIA","PN","0.350000","0.00","15000.00"
"B940","CASARSA DELLA DELIZIA","PN","0.450000","15000.01","28000.00"
"B940","CASARSA DELLA DELIZIA","PN","0.550000","28000.01","55000.00"
"B940","CASARSA DELLA DELIZIA","PN","0.650000","55000.01","75000.00"
"B940","CASARSA DELLA DELIZIA","PN","0.750000","75000.01","999999999.99"
"B955","CASELETTE","TO","0.300000","0.00","15000.00"
"B955","CASELETTE","TO","0.400000","15000.01","28000.00"
"B955","CASELETTE","TO","0.500000","28000.01","55000.00"
"B955","CASELETTE","TO","0.550000","55000.01","75000.00"
"B955","CASELETTE","TO","0.600000","75000.01","999999999.99"
"B965","CASIER","TV","0.450000","0.00","15000.00"
"B965","CASIER","TV","0.500000","15000.01","28000.00"
"B965","CASIER","TV","0.600000","28000.01","55000.00"
"B965","CASIER","TV","0.700000","55000.01","75000.00"
"B965","CASIER","TV","0.800000","75000.01","999999999.99"
"B967","CASINA","RE","0.600000","0.00","15000.00"
"B967","CASINA","RE","0.700000","15000.01","28000.00"
"B967","CASINA","RE","0.780000","28000.01","55000.00"
"B967","CASINA","RE","0.790000","55000.01","75000.00"
"B967","CASINA","RE","0.800000","75000.01","999999999.99"
"B984","CASOLE D'ELSA","SI","0.600000","0.00","15000.00"
"B984","CASOLE D'ELSA","SI","0.650000","15000.01","28000.00"
"B984","CASOLE D'ELSA","SI","0.700000","28000.01","55000.00"
"B984","CASOLE D'ELSA","SI","0.750000","55000.01","75000.00"
"B984","CASOLE D'ELSA","SI","0.800000","75000.01","999999999.99"
