"cd_categoria_gruppo","ds_categoria_gruppo","fl_gestione_inventario","fl_gestione_magazzino","fl_ammortamento","cd_proprio","livello","data_cancellazione","dacr","utcr","duva","utuv","pg_ver_rec","cd_categoria_padre","fl_gestione_targa","fl_gestione_seriale"
"3.7041","SCALE DI CONTEGGIO","Y","Y","Y","7041","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.7321","SFIGMOMANOMETRI","Y","Y","Y","7321","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.7281","SETACCI","Y","Y","Y","7281","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.7081","SCAMBIATORI DI CALORE","Y","Y","Y","7081","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.7001","SCANALATORI","Y","Y","Y","7001","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.7241","SEGHE ELETTRICHE","Y","Y","Y","7241","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.1203","SCHERMI","Y","Y","Y","1203","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.1485","SCHIACCIATUBI","Y","Y","Y","1485","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.7201","SCINTILLATORI","Y","Y","Y","7201","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.7161","SCOLAVETRERIE","Y","Y","Y","7161","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.7842","SCAFFALATURE DA LABORATORIO IN LEGNO","Y","Y","Y","7842","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6680","REAGENTARI,PENSILI E MENSOLE","Y","Y","Y","6680","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.5561","MORSE","Y","Y","Y","5561","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6361","PRISMI PER TRACCIATORI","Y","Y","Y","6361","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.1202","PROIETTORI","Y","Y","Y","1202","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.1405","PROIETTORI PER DIAPOSITIVE","Y","Y","Y","1405","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.804","PSICOMETRI","Y","Y","Y","804","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6481","PUNZONATRICI","Y","Y","Y","6481","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.5802","QUADRI","Y","Y","Y","5802","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6521","QUADRI ELETTRICI","Y","Y","Y","6521","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6561","RACKS","Y","Y","Y","6561","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6601","RADDRIZZATORI","Y","Y","Y","6601","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.428","RADIOMICROFONI","Y","Y","Y","428","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6841","RIFRATTOMETRI","Y","Y","Y","6841","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6681","REAGENTARI","Y","Y","Y","6681","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6801","RIFILATORI","Y","Y","Y","6801","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6720","REGISTRATORI","Y","Y","Y","6720","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6723","REGISTRATORI CALCOLATORI","Y","Y","Y","6723","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6722","REGISTRATORI GRAFICI","Y","Y","Y","6722","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6721","REGISTRATORI MAGNETICI","Y","Y","Y","6721","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6762","REGOLATORI","Y","Y","Y","6762","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.8602","RESISTENZE","Y","Y","Y","8602","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.852","RICETRASMETTITORI BASE.","Y","Y","Y","852","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.853","RICETRASMETTITORI MOBILI.","Y","Y","Y","853","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.854","RICETRASMETTITORI PORTATILI.","Y","Y","Y","854","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6761","RIDUTTORI DI PRESSIONE","Y","Y","Y","6761","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.963","POTENZIOMETRI","Y","Y","Y","963","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6641","RASTRELLIERE","Y","Y","Y","6641","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.4640","INCUBATRICI","Y","Y","Y","4640","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.4484","GENERATORI DI ULTRASUONI","Y","Y","Y","4484","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.1484","GIRATUBI","Y","Y","Y","1484","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6922","GRAFFATRICI","Y","Y","Y","6922","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.3725","GRU","Y","Y","Y","3725","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.4561","GRUPPI ELETTROGENI","Y","Y","Y","4561","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.4551","GRUPPI STATICI DI CONTINUITA'","Y","Y","Y","4551","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.4601","IDROGENATORI","Y","Y","Y","4601","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.806","IGROGRAFI","Y","Y","Y","806","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.803","IGROMETRI","Y","Y","Y","803","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6882","IMBUTI RISCALDANTI","Y","Y","Y","6882","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.421","IMPIANTI COMPLETI PER AMPLIFICAZIONE SONORA","Y","Y","Y","421","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.4844","LAMPADE DA LABORATORIO VARIE","Y","Y","Y","4844","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.4641","INCUBATORI","Y","Y","Y","4641","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4487","GENERATORI DI GAS PURI.","Y","Y","Y","4487","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4681","INCUDINI","Y","Y","Y","4681","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.1402","INGRANDITORI","Y","Y","Y","1402","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4721","INGRASSATORI","Y","Y","Y","4721","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4761","INTEGRATORI DIGITALI","Y","Y","Y","4761","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4801","IRRORATORI","Y","Y","Y","4801","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.1443","TECNIGRAFI","Y","Y","Y","1443","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.8081","TAVOLI PER LAVORO DA LABORATORIO","Y","Y","Y","8081","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4840","LAMPADE DA LABORATORIO","Y","Y","Y","4840","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4843","LAMPADE DA LABORATORIO A CATODO CAVO","Y","Y","Y","4843","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4842","LAMPADE DA LABORATORIO A INFRAROSSO","Y","Y","Y","4842","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.5601","MOTORI ELETTRICI","Y","Y","Y","5601","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.851","IMPIANTI PER PONTI RADIO.","Y","Y","Y","851","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4241","FOTOSTIMOLATORI","Y","Y","Y","4241","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.3841","ESTRATTORI","Y","Y","Y","3841","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.3921","EVAPORATORI","Y","Y","Y","3921","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.3961","FERMENTATORI","Y","Y","Y","3961","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4000","FILIERE","Y","Y","Y","4000","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4001","FILIERE E MADREVITI","Y","Y","Y","4001","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4041","FILTRI","Y","Y","Y","4041","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4081","FLANGIATORI","Y","Y","Y","4081","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4120","FORNELLI","Y","Y","Y","4120","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.5805","SCULTURE","Y","Y","Y","5805","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4121","FORNELLI ELETTRICI","Y","Y","Y","4121","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4161","FORNI","Y","Y","Y","4161","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4485","GENERATORI DI ONDE, FUNZIONI E SEGNALI ELETTRONICI","Y","Y","Y","4485","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.1162","TELECAMERE E VIDEOCAMERE","Y","Y","Y","1162","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4483","GENERATORI DI LUCE","Y","Y","Y","4483","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4281","FRESATRICI","Y","Y","Y","4281","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4321","FRIGORIFERI","Y","Y","Y","4321","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4325","FRIGORIFERI SCHERMATI","Y","Y","Y","4325","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4361","FRULLATORI","Y","Y","Y","4361","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4401","FUSTELLATRICI","Y","Y","Y","4401","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4441","GABBIE","Y","Y","Y","4441","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4440","GABBIE E STABULARI","Y","Y","Y","4440","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4521","GASCROMATOGRAFI","Y","Y","Y","4521","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4481","GENERATORI","Y","Y","Y","4481","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4482","GENERATORI DI ARIA CALDA E FREDDA (PHON)","Y","Y","Y","4482","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4486","GENERATORI DI ARIA.","Y","Y","Y","4486","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.1444","TAVOLI PER DISEGNO","Y","Y","Y","1444","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4201","FOTOMETRI","Y","Y","Y","4201","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.422","MICROFONI","Y","Y","Y","422","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.5162","MOLINI","Y","Y","Y","5162","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4841","LAMPADE DA LABORATORIO A ULTRAVIOLETTO","Y","Y","Y","4841","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.5803","STATUE","Y","Y","Y","5803","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
"3.4442","STABULARI","Y","Y","Y","4442","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:54.000","SYSTEM","1","3","N","N"
